timestamp,temp,hum,gas_ppm,pm1,pm25,pm10
2026-05-10 23:35:00,30.2,78.5,8.99,6.58,6.95,6.95
2026-05-10 23:40:00,30.1,78.6,9.12,6.81,7.21,7.21
2026-05-10 23:45:00,30.2,78.7,8.8,6.06,6.41,6.41
2026-05-10 23:50:00,30.2,78.7,8.24,6.41,6.78,6.78
2026-05-10 23:55:00,30.2,78.8,7.93,6.02,6.37,6.37
2026-05-11 00:00:00,30.1,78.8,7.99,6.38,6.75,6.75
2026-05-11 00:05:00,30.2,78.7,8.18,6.06,6.41,6.41
2026-05-11 00:10:00,30.1,78.7,7.58,5.32,5.62,5.62
2026-05-11 00:15:00,30.1,78.6,8.0,5.43,5.74,5.74
2026-05-11 00:20:00,30.1,78.5,8.42,5.53,5.85,5.85
2026-05-11 00:25:00,30.1,78.6,9.31,6.59,6.97,6.97
2026-05-11 00:30:00,30.1,78.5,9.98,5.99,6.33,6.33
2026-05-11 00:35:00,30.1,78.3,10.75,5.74,6.07,6.07
2026-05-11 00:40:00,30.1,77.9,8.8,5.99,6.33,6.33
2026-05-11 00:45:00,30.1,77.9,7.99,5.93,6.27,6.27
2026-05-11 00:50:00,30.1,78.1,7.76,4.84,5.12,5.12
2026-05-11 00:55:00,30.0,78.2,8.11,5.71,6.04,6.04
2026-05-11 01:00:00,30.1,78.1,8.36,4.96,5.24,5.24
2026-05-11 01:05:00,30.0,78.3,7.88,6.12,6.47,6.47
2026-05-11 01:10:00,30.1,78.1,7.76,6.15,6.51,6.51
2026-05-11 01:15:00,30.1,78.2,7.88,7.11,7.52,7.52
2026-05-11 01:20:00,30.0,78.4,8.3,7.91,8.36,8.36
2026-05-11 01:25:00,30.1,78.3,7.35,7.5,7.93,7.93
2026-05-11 01:30:00,30.0,78.4,7.93,8.21,8.68,8.68
2026-05-11 01:35:00,30.1,78.2,7.88,8.16,8.62,8.62
2026-05-11 01:40:00,30.0,78.3,7.64,9.11,9.63,9.63
2026-05-11 01:45:00,30.0,78.3,7.82,9.7,10.26,10.26
2026-05-11 01:50:00,30.0,78.2,7.47,9.86,10.43,10.43
2026-05-11 01:55:00,30.0,78.4,6.91,10.4,11.0,11.0
2026-05-11 02:00:00,30.0,78.2,7.82,10.83,11.46,11.46
2026-05-11 02:05:00,30.0,78.2,7.82,10.86,11.48,11.48
2026-05-11 02:10:00,30.0,78.1,7.41,10.93,11.55,11.55
2026-05-11 02:15:00,30.0,77.9,7.52,9.75,10.31,10.31
2026-05-11 02:20:00,30.0,78.1,8.24,10.49,11.09,11.09
2026-05-11 02:25:00,30.0,77.9,9.51,11.0,11.64,11.64
2026-05-11 02:30:00,30.0,78.0,17.82,11.59,12.25,12.25
2026-05-11 02:35:00,30.0,78.1,25.91,10.64,11.25,11.25
2026-05-11 02:40:00,30.0,78.2,28.54,10.72,11.34,11.34
2026-05-11 02:45:00,30.2,78.2,43.46,10.13,10.71,10.71
2026-05-11 02:50:00,30.2,78.3,35.16,9.67,10.23,10.23
2026-05-11 02:55:00,30.2,78.3,31.88,9.4,9.94,9.94
2026-05-11 03:00:00,30.2,78.3,26.77,8.14,8.61,8.61
2026-05-11 03:05:00,30.2,78.2,22.63,8.58,9.07,9.07
2026-05-11 03:10:00,30.3,77.9,19.52,6.2,6.56,6.56
2026-05-11 03:15:00,30.3,77.9,18.81,6.03,6.38,6.38
2026-05-11 03:20:00,30.3,77.9,15.94,5.76,6.09,6.09
2026-05-11 03:25:00,30.3,77.9,15.49,6.36,6.72,6.72
2026-05-11 03:30:00,30.3,77.8,14.61,5.14,5.43,5.43
2026-05-11 03:35:00,30.3,77.9,14.53,4.66,4.93,4.93
2026-05-11 03:40:00,30.3,77.8,13.6,5.29,5.6,5.6
2026-05-11 03:45:00,30.3,77.8,12.09,4.84,5.12,5.12
2026-05-11 03:50:00,30.3,77.8,12.01,4.7,4.97,4.97
2026-05-11 03:55:00,30.2,78.0,11.33,4.44,4.7,4.7
2026-05-11 04:00:00,30.2,78.0,11.33,3.54,3.74,3.74
2026-05-11 04:05:00,30.2,78.0,10.4,4.62,4.89,4.89
2026-05-11 04:10:00,30.2,78.0,11.86,3.84,4.06,4.06
2026-05-11 04:15:00,30.2,77.9,10.05,4.2,4.44,4.44
2026-05-11 04:20:00,30.2,77.9,10.97,3.98,4.21,4.21
2026-05-11 04:25:00,30.2,77.9,10.05,3.84,4.06,4.06
2026-05-11 04:30:00,30.2,77.9,8.54,3.66,3.87,3.87
2026-05-11 04:35:00,30.2,77.9,9.44,3.91,4.13,4.13
2026-05-11 04:40:00,30.2,77.8,9.64,3.92,4.15,4.15
2026-05-11 04:45:00,30.2,77.8,8.86,4.04,4.27,4.27
2026-05-11 04:50:00,30.2,77.8,13.85,3.56,3.77,3.77
2026-05-11 04:55:00,30.2,77.8,8.36,3.33,3.52,3.52
2026-05-11 05:00:00,30.2,77.8,9.85,3.49,3.69,3.69
2026-05-11 05:05:00,30.2,77.7,9.64,3.87,4.1,4.1
2026-05-11 05:10:00,30.2,77.7,9.71,3.86,4.08,4.08
2026-05-11 05:15:00,30.2,77.7,9.91,3.32,3.51,3.51
2026-05-11 05:20:00,30.2,77.7,9.18,3.53,3.73,3.73
2026-05-11 05:25:00,30.2,77.7,9.44,3.87,4.1,4.1
2026-05-11 05:30:00,30.1,77.6,9.78,3.98,4.21,4.21
2026-05-11 05:35:00,30.2,77.5,9.78,3.69,3.9,3.9
2026-05-11 05:40:00,30.2,77.4,9.25,3.75,3.97,3.97
2026-05-11 05:45:00,30.2,77.4,9.98,3.45,3.65,3.65
2026-05-11 05:50:00,30.1,77.2,9.78,2.96,3.13,3.13
2026-05-11 05:55:00,30.1,77.2,9.12,3.76,3.98,3.98
2026-05-11 06:00:00,30.1,77.1,9.05,3.52,3.72,3.72
2026-05-11 06:05:00,30.1,77.1,8.11,3.32,3.51,3.51
2026-05-11 06:10:00,30.1,77.1,8.54,3.95,4.18,4.18
2026-05-11 06:15:00,30.1,77.0,8.8,3.26,3.45,3.45
2026-05-11 06:20:00,30.1,76.9,8.8,4.04,4.27,4.27
2026-05-11 06:25:00,30.1,76.9,8.54,3.38,3.58,3.58
2026-05-11 06:30:00,30.1,76.9,8.99,3.62,3.82,3.82
2026-05-11 06:35:00,30.1,76.9,8.24,3.63,3.84,3.84
2026-05-11 06:40:00,30.1,76.9,9.38,3.9,4.13,4.13
2026-05-11 06:45:00,30.1,76.9,10.97,3.82,4.04,4.04
2026-05-11 06:50:00,30.1,77.0,11.63,3.75,3.96,3.96
2026-05-11 06:55:00,30.1,76.9,10.26,3.99,4.22,4.22
2026-05-11 07:00:00,30.1,76.9,11.86,3.96,4.19,4.19
2026-05-11 07:05:00,30.1,76.8,13.36,4.79,5.07,5.07
2026-05-11 07:10:00,30.1,76.8,14.02,3.92,4.15,4.15
2026-05-11 07:15:00,30.1,76.8,13.93,3.67,3.88,3.88
2026-05-11 07:20:00,30.1,76.8,13.11,3.93,4.15,4.15
2026-05-11 07:25:00,30.1,76.8,11.71,3.43,3.63,3.63
2026-05-11 07:30:00,30.1,76.8,12.55,3.29,3.48,3.48
2026-05-11 07:35:00,30.1,76.9,11.48,3.51,3.71,3.71
2026-05-11 07:40:00,30.1,76.9,13.77,3.4,3.59,3.59
2026-05-11 07:45:00,30.1,76.9,12.48,3.73,3.95,3.95
2026-05-11 07:50:00,30.1,77.0,13.36,3.86,4.08,4.08
2026-05-11 07:55:00,30.1,77.0,13.11,3.8,4.02,4.02
2026-05-11 08:00:00,30.1,77.1,16.12,3.13,3.31,3.31
2026-05-11 08:05:00,30.1,77.1,15.14,3.61,3.82,3.82
2026-05-11 08:10:00,30.1,77.1,14.02,3.95,4.18,4.18
2026-05-11 08:15:00,30.1,77.0,14.02,3.91,4.14,4.14
2026-05-11 08:20:00,30.1,77.1,14.19,3.74,3.96,3.96
2026-05-11 08:25:00,30.1,77.1,13.52,4.05,4.28,4.28
2026-05-11 08:30:00,30.1,77.6,14.96,3.95,4.17,4.17
2026-05-11 08:35:00,30.0,77.9,16.12,3.75,3.97,3.97
2026-05-11 08:40:00,30.0,77.9,16.21,4.87,5.15,5.15
2026-05-11 08:45:00,30.0,77.9,15.94,4.28,4.53,4.53
2026-05-11 08:50:00,30.0,77.9,14.19,4.35,4.6,4.6
2026-05-11 08:55:00,30.0,77.8,17.43,3.82,4.04,4.04
2026-05-11 09:00:00,30.0,77.6,17.53,4.84,5.12,5.12
2026-05-11 09:05:00,30.0,77.4,16.31,5.13,5.42,5.42
2026-05-11 09:10:00,30.0,77.1,14.87,3.6,3.81,3.81
2026-05-11 09:15:00,30.0,76.9,15.67,4.14,4.38,4.38
2026-05-11 09:20:00,30.0,76.9,14.02,3.97,4.19,4.19
2026-05-11 09:25:00,30.0,76.9,12.71,4.18,4.42,4.42
2026-05-11 09:30:00,30.0,76.9,12.71,4.43,4.68,4.68
2026-05-11 09:35:00,30.0,76.7,12.71,4.16,4.4,4.4
2026-05-11 09:40:00,29.9,76.7,15.76,4.52,4.78,4.78
2026-05-11 09:45:00,30.0,76.6,15.31,5.06,5.35,5.35
2026-05-11 09:50:00,30.1,76.6,14.44,5.25,5.55,5.55
2026-05-11 09:55:00,30.1,76.6,14.79,4.76,5.03,5.03
2026-05-11 10:00:00,30.1,76.9,13.85,5.24,5.54,5.54
2026-05-11 10:05:00,30.1,77.0,13.36,5.43,5.74,5.74
2026-05-11 10:10:00,30.1,77.0,14.61,5.8,6.14,6.14
2026-05-11 10:15:00,30.1,76.9,13.77,5.65,5.97,5.97
2026-05-11 10:20:00,30.1,76.8,13.19,4.52,4.78,4.78
2026-05-11 10:25:00,30.1,76.9,12.16,5.8,6.13,6.13
2026-05-11 10:30:00,30.1,77.0,12.95,5.19,5.48,5.48
2026-05-11 10:35:00,30.2,77.0,12.16,4.42,4.67,4.67
2026-05-11 10:40:00,30.2,77.1,11.93,5.59,5.92,5.92
2026-05-11 10:45:00,30.2,77.2,11.71,5.81,6.15,6.15
2026-05-11 10:50:00,30.2,77.4,12.55,6.15,6.51,6.51
2026-05-11 10:55:00,30.3,77.4,12.79,5.49,5.81,5.81
2026-05-11 11:00:00,30.3,77.4,11.78,5.11,5.41,5.41
2026-05-11 11:05:00,30.3,77.6,12.32,6.25,6.61,6.61
2026-05-11 11:10:00,30.3,77.5,12.24,6.13,6.48,6.48
2026-05-11 11:15:00,30.3,77.6,11.78,5.72,6.05,6.05
2026-05-11 11:20:00,30.3,77.5,12.4,5.86,6.2,6.2
2026-05-11 11:25:00,30.3,77.6,12.72,6.09,6.44,6.44
2026-05-11 11:30:00,30.3,77.7,13.03,6.32,6.68,6.68
2026-05-11 11:35:00,30.3,77.7,12.87,5.92,6.26,6.26
2026-05-11 11:40:00,30.3,77.7,12.63,6.92,7.32,7.32
2026-05-11 11:45:00,30.3,77.4,12.63,8.97,9.48,9.48
2026-05-11 11:50:00,30.3,77.5,11.93,7.56,7.99,7.99
2026-05-11 11:55:00,30.3,77.6,12.4,7.36,7.78,7.78
2026-05-11 12:00:00,30.3,77.6,12.09,8.48,8.97,8.97
2026-05-11 12:05:00,30.3,77.6,11.71,7.71,8.15,8.15
2026-05-11 12:10:00,30.4,77.7,12.4,7.86,8.31,8.31
2026-05-11 12:15:00,30.3,77.7,12.63,8.23,8.7,8.7
2026-05-11 12:20:00,30.3,77.8,13.27,7.39,7.81,7.81
2026-05-11 12:25:00,30.3,77.8,13.19,9.13,9.66,9.66
2026-05-11 12:30:00,30.4,76.9,12.48,8.69,9.19,9.19
2026-05-11 12:35:00,30.4,76.9,12.16,9.18,9.7,9.7
2026-05-11 12:40:00,30.4,76.6,13.52,8.25,8.72,8.72
2026-05-11 12:45:00,30.4,76.3,12.4,8.03,8.49,8.49
2026-05-11 12:50:00,30.5,75.3,11.78,7.56,8.0,8.0
2026-05-11 12:55:00,30.5,74.2,12.32,7.14,7.55,7.55
2026-05-11 13:00:00,30.4,74.2,12.71,6.75,7.14,7.14
2026-05-11 13:05:00,30.4,74.6,12.16,6.36,6.73,6.73
2026-05-11 13:10:00,30.4,74.9,12.71,6.24,6.6,6.6
2026-05-11 13:15:00,30.5,74.8,12.71,6.08,6.43,6.43
2026-05-11 13:20:00,30.5,74.7,12.48,7.44,7.87,7.87
2026-05-11 13:25:00,30.6,74.5,12.24,8.02,8.48,8.48
2026-05-11 13:30:00,30.5,75.1,12.09,6.9,7.3,7.3
2026-05-11 14:05:00,30.6,75.8,137.34,7.7,8.14,8.14
2026-05-11 14:10:00,30.6,75.9,122.66,8.2,8.67,8.67
2026-05-11 14:15:00,30.6,76.1,114.34,7.59,8.03,8.03
2026-05-11 14:20:00,30.6,76.5,104.37,6.86,7.26,7.26
2026-05-11 14:25:00,30.6,76.8,93.35,6.93,7.33,7.33
2026-05-11 14:30:00,30.6,77.0,92.55,6.68,7.07,7.07
2026-05-11 14:35:00,30.6,77.3,83.32,5.91,6.25,6.25
2026-05-11 14:40:00,30.6,77.5,78.21,6.14,6.5,6.5
2026-05-11 14:45:00,30.6,77.7,71.69,6.17,6.53,6.53
2026-05-11 14:50:00,30.6,77.8,62.15,6.91,7.31,7.31
2026-05-11 14:55:00,30.6,78.0,56.7,6.33,6.7,6.7
2026-05-11 15:00:00,30.6,77.9,51.0,6.35,6.71,6.71
2026-05-11 15:05:00,30.7,77.9,50.82,6.01,6.35,6.35
2026-05-11 15:10:00,30.6,77.9,48.11,6.32,6.69,6.69
2026-05-11 15:15:00,30.6,78.0,42.96,5.86,6.2,6.2
2026-05-11 15:20:00,30.7,78.0,40.36,6.06,6.41,6.41
2026-05-11 15:25:00,30.7,78.0,37.55,5.39,5.69,5.69
2026-05-11 15:30:00,30.7,77.9,32.16,5.33,5.63,5.63
2026-05-11 15:35:00,30.7,78.0,31.06,6.05,6.4,6.4
2026-05-11 15:40:00,30.7,78.0,27.39,6.41,6.77,6.77
2026-05-11 15:45:00,30.8,77.6,28.8,6.31,6.67,6.67
2026-05-11 15:50:00,30.8,78.0,27.39,5.89,6.22,6.22
2026-05-11 15:55:00,30.8,77.8,25.66,6.8,7.19,7.19
2026-05-11 16:00:00,30.8,77.9,24.47,6.63,7.01,7.01
2026-05-11 16:05:00,30.8,77.9,22.74,5.45,5.76,5.76
2026-05-11 16:10:00,30.8,77.7,20.45,5.99,6.34,6.34
2026-05-11 16:15:00,30.8,77.5,19.41,4.9,5.18,5.18
2026-05-11 16:20:00,30.8,77.8,18.61,5.13,5.42,5.42
2026-05-11 16:25:00,30.8,77.1,22.41,4.61,4.87,4.87
2026-05-11 16:30:00,31.2,73.2,11.11,3.98,4.2,4.2
2026-05-11 16:35:00,31.0,74.4,12.95,8.19,8.66,8.66
2026-05-11 16:40:00,31.1,74.0,13.36,11.74,12.41,12.41
2026-05-11 16:45:00,31.3,72.8,11.48,6.04,6.39,6.39
2026-05-11 16:50:00,31.1,73.6,11.78,6.54,6.92,6.92
2026-05-11 16:55:00,31.0,74.1,12.16,5.56,5.88,5.88
2026-05-11 17:00:00,30.9,74.9,13.6,4.7,4.97,4.97
2026-05-11 17:05:00,30.8,75.3,13.44,6.13,6.48,6.48
2026-05-11 17:10:00,30.9,75.9,13.6,5.45,5.76,5.76
2026-05-11 17:15:00,30.9,76.4,13.77,4.54,4.8,4.8
2026-05-11 17:20:00,31.0,76.4,14.87,4.28,4.52,4.52
2026-05-11 17:25:00,31.0,76.7,16.03,5.35,5.66,5.66
2026-05-11 17:30:00,30.9,76.8,17.43,5.29,5.59,5.59
2026-05-11 17:35:00,30.9,76.7,15.49,4.72,4.99,4.99
2026-05-11 17:40:00,30.9,77.2,16.31,5.33,5.63,5.63
2026-05-11 17:45:00,31.0,77.3,16.49,5.16,5.46,5.46
2026-05-11 17:50:00,30.9,77.1,28.16,5.19,5.49,5.49
2026-05-11 17:55:00,30.9,77.2,44.47,5.45,5.77,5.77
2026-05-11 18:00:00,30.9,77.3,43.63,5.12,5.41,5.41
2026-05-11 18:05:00,30.8,77.4,37.55,5.92,6.26,6.26
2026-05-11 18:10:00,30.8,77.5,34.0,5.9,6.24,6.24
2026-05-11 18:15:00,30.9,77.3,34.72,6.29,6.65,6.65
2026-05-11 18:20:00,30.8,77.3,34.43,5.31,5.62,5.62
2026-05-11 18:25:00,30.8,77.4,30.39,5.41,5.73,5.73
2026-05-11 18:30:00,30.9,77.4,28.93,5.01,5.3,5.3
2026-05-11 18:35:00,30.8,77.1,25.3,6.12,6.47,6.47
2026-05-11 18:40:00,30.9,77.0,24.71,5.59,5.92,5.92
2026-05-11 18:45:00,30.8,76.9,21.63,5.58,5.9,5.9
2026-05-11 18:50:00,30.9,76.5,33.0,5.15,5.44,5.44
2026-05-11 18:55:00,30.9,76.7,29.99,5.23,5.53,5.53
2026-05-11 19:00:00,30.9,76.6,28.8,5.28,5.58,5.58
2026-05-11 19:05:00,30.9,76.7,16.96,5.07,5.36,5.37
2026-05-11 19:10:00,30.9,76.7,18.21,5.38,5.69,5.69
2026-05-11 19:15:00,30.9,76.8,17.05,5.33,5.64,5.64
2026-05-11 19:20:00,30.8,76.8,18.71,4.35,4.6,4.6
2026-05-11 19:25:00,30.8,76.7,15.94,5.01,5.3,5.3
2026-05-11 19:30:00,30.8,76.6,14.79,5.47,5.78,5.78
2026-05-11 19:35:00,30.9,76.5,13.6,5.76,6.09,6.09
2026-05-11 19:40:00,30.9,76.5,12.55,5.83,6.17,6.17
2026-05-11 19:45:00,30.8,76.9,13.6,5.28,5.59,5.59
2026-05-11 19:50:00,30.8,76.8,13.68,5.62,5.94,5.94
2026-05-11 19:55:00,30.8,76.9,15.14,6.07,6.42,6.42
2026-05-11 20:00:00,30.8,76.8,14.44,6.45,6.82,6.82
2026-05-11 20:05:00,30.8,76.7,14.7,6.55,6.92,6.92
2026-05-11 20:10:00,30.8,76.6,14.27,6.18,6.53,6.53
2026-05-11 20:15:00,30.8,76.8,14.1,6.98,7.38,7.38
2026-05-11 20:20:00,30.8,76.8,12.55,6.24,6.6,6.6
2026-05-11 20:25:00,30.8,76.9,11.41,6.1,6.45,6.45
2026-05-11 20:30:00,30.8,76.9,11.93,6.96,7.36,7.36
2026-05-11 20:35:00,30.8,76.9,12.79,6.47,6.85,6.85
2026-05-11 20:40:00,30.8,77.1,12.87,7.27,7.69,7.69
2026-05-11 20:45:00,30.8,77.0,12.95,7.6,8.03,8.03
2026-05-11 20:50:00,30.8,77.1,13.6,7.11,7.52,7.52
2026-05-11 20:55:00,30.8,77.2,12.48,6.78,7.17,7.17
2026-05-11 21:00:00,30.8,77.1,11.33,6.93,7.33,7.33
2026-05-11 21:05:00,30.8,77.2,17.34,7.69,8.13,8.13
2026-05-11 21:10:00,30.7,77.1,18.41,6.96,7.36,7.36
2026-05-11 21:15:00,30.7,77.2,16.58,6.94,7.34,7.34
2026-05-11 21:20:00,30.7,77.1,14.79,7.38,7.8,7.8
2026-05-11 21:25:00,30.7,77.1,15.14,7.3,7.72,7.72
2026-05-11 21:30:00,30.6,77.1,13.11,6.27,6.63,6.63
2026-05-11 21:35:00,30.7,77.1,13.36,6.19,6.55,6.55
2026-05-11 21:40:00,30.7,77.0,12.4,7.16,7.57,7.57
2026-05-11 21:45:00,30.6,77.1,12.79,7.23,7.65,7.65
2026-05-11 21:50:00,30.7,77.4,18.71,7.64,8.08,8.08
2026-05-11 21:55:00,30.7,77.7,24.47,11.57,12.23,12.23
2026-05-11 22:00:00,30.7,77.8,24.12,16.53,17.48,17.48
2026-05-11 22:05:00,30.8,77.9,21.96,14.79,15.64,15.64
2026-05-11 22:10:00,30.7,77.8,19.72,12.24,12.94,12.94
2026-05-11 22:15:00,30.7,77.75,18.58,12.27,12.98,12.98
2026-05-11 22:20:00,30.7,77.7,17.43,12.3,13.01,13.01
2026-05-11 22:25:00,30.7,77.8,20.66,12.02,12.71,12.71
2026-05-11 22:30:00,30.7,77.9,30.52,12.53,13.25,13.25
2026-05-11 22:35:00,30.7,77.9,29.06,11.41,12.07,12.07
2026-05-11 22:40:00,30.7,78.3,24.12,11.0,11.63,11.63
2026-05-11 22:45:00,30.6,78.3,20.03,11.17,11.81,11.81
2026-05-11 22:50:00,30.6,78.4,19.72,10.92,11.54,11.54
2026-05-11 22:55:00,30.6,78.3,17.72,10.82,11.44,11.44
2026-05-11 23:00:00,30.6,78.3,16.68,11.08,11.72,11.72
2026-05-11 23:05:00,30.6,78.2,15.67,10.83,11.45,11.45
2026-05-11 23:10:00,30.6,78.4,15.05,11.23,11.87,11.87
2026-05-11 23:15:00,30.6,78.4,14.36,10.86,11.48,11.48
2026-05-11 23:20:00,30.6,78.5,14.36,13.39,14.15,14.15
2026-05-11 23:25:00,30.5,78.5,15.05,19.35,20.46,20.46
2026-05-11 23:30:00,30.6,78.4,15.67,30.53,32.56,32.9
2026-05-11 23:35:00,30.6,78.6,17.05,46.02,48.68,48.69
2026-05-11 23:40:00,30.6,78.8,18.61,55.49,58.81,58.99
2026-05-11 23:45:00,30.6,78.7,18.01,43.47,45.97,45.97
2026-05-11 23:50:00,30.7,78.7,15.85,34.96,37.02,37.09
2026-05-11 23:55:00,30.7,78.7,16.4,27.69,29.28,29.28
2026-05-12 00:00:00,30.7,78.6,16.96,23.21,24.54,24.54
2026-05-12 00:05:00,30.7,78.6,14.1,18.01,19.05,19.05
2026-05-12 00:10:00,30.7,78.6,15.14,15.56,16.45,16.45
2026-05-12 00:15:00,30.7,78.7,14.7,13.52,14.31,14.33
2026-05-12 00:20:00,30.6,78.7,14.53,12.98,13.73,13.73
2026-05-12 00:25:00,30.6,78.7,14.27,12.05,12.74,12.74
2026-05-12 00:30:00,30.6,78.8,14.79,11.17,11.82,11.84
2026-05-12 00:35:00,30.5,78.7,13.93,10.77,11.43,11.48
2026-05-12 00:40:00,30.6,78.8,14.7,10.46,11.08,11.09
2026-05-12 00:45:00,30.5,78.8,19.52,10.58,11.19,11.19
2026-05-12 00:50:00,30.6,78.8,15.85,10.18,10.77,10.77
2026-05-12 00:55:00,30.6,78.8,16.21,9.5,10.07,10.09
2026-05-12 01:00:00,30.5,78.7,17.24,9.68,10.23,10.23
2026-05-12 01:05:00,30.6,78.7,23.08,10.87,11.5,11.5
2026-05-12 01:30:00,30.6,78.7,26.52,70.15,74.4,74.67
2026-05-12 01:35:00,30.6,78.8,22.97,46.01,48.74,48.86
2026-05-12 01:40:00,30.7,78.6,20.35,30.17,32.0,32.12
2026-05-12 01:45:00,30.7,78.6,18.31,20.46,21.64,21.64
2026-05-12 01:50:00,30.6,78.5,17.15,15.9,16.82,16.82
2026-05-12 01:55:00,30.6,78.6,16.21,12.17,12.9,12.93
2026-05-12 02:00:00,30.5,78.6,12.63,10.16,10.78,10.82
2026-05-12 02:05:00,30.5,78.6,11.33,8.62,9.11,9.11
2026-05-12 02:10:00,30.5,78.6,12.32,8.76,9.27,9.27
2026-05-12 02:15:00,30.5,78.5,10.61,8.16,8.63,8.63
2026-05-12 02:20:00,30.5,78.5,10.54,7.69,8.13,8.13
2026-05-12 02:25:00,30.5,78.5,10.54,8.02,8.48,8.48
2026-05-12 02:30:00,30.5,78.4,10.4,8.25,8.73,8.73
2026-05-12 02:35:00,30.5,78.4,9.38,8.49,8.97,8.97
2026-05-12 02:40:00,30.5,78.4,9.71,8.25,8.73,8.73
2026-05-12 02:45:00,30.5,78.4,8.11,7.83,8.28,8.28
2026-05-12 02:50:00,30.5,78.4,7.93,8.69,9.19,9.19
2026-05-12 02:55:00,30.5,78.4,8.73,7.75,8.2,8.21
2026-05-12 03:00:00,30.4,78.4,7.7,7.61,8.04,8.04
2026-05-12 03:05:00,30.4,78.4,7.64,8.77,9.27,9.27
2026-05-12 03:10:00,30.4,78.3,8.05,7.91,8.36,8.36
2026-05-12 03:15:00,30.4,78.3,8.36,7.94,8.4,8.4
2026-05-12 03:20:00,30.4,78.3,8.3,7.21,7.62,7.62
2026-05-12 03:25:00,30.4,78.2,7.93,7.35,7.77,7.77
2026-05-12 03:30:00,30.4,78.3,8.67,8.33,8.81,8.81
2026-05-12 03:35:00,30.5,78.7,8.67,7.64,8.08,8.08
2026-05-12 03:40:00,30.5,78.8,8.18,7.79,8.24,8.24
2026-05-12 03:45:00,30.5,78.6,8.05,8.38,8.86,8.86
2026-05-12 03:50:00,30.5,78.4,8.24,8.71,9.21,9.21
2026-05-12 03:55:00,30.4,78.4,8.36,7.94,8.4,8.4
2026-05-12 04:00:00,30.6,78.3,8.48,7.56,8.0,8.0
2026-05-12 04:05:00,30.5,78.2,8.42,7.51,7.94,7.94
2026-05-12 04:10:00,30.6,78.2,8.61,7.04,7.45,7.45
2026-05-12 04:15:00,30.6,78.2,18.41,7.58,8.02,8.02
2026-05-12 04:20:00,30.6,78.3,11.41,6.93,7.32,7.32
2026-05-12 04:25:00,30.6,78.3,11.04,6.58,6.96,6.96
2026-05-12 04:30:00,30.6,78.3,11.26,7.35,7.77,7.77
2026-05-12 04:35:00,30.6,78.3,11.11,7.23,7.65,7.65
2026-05-12 04:40:00,30.6,78.3,12.01,7.66,8.1,8.1
2026-05-12 04:45:00,30.6,78.4,11.11,7.5,7.93,7.93
2026-05-12 04:50:00,30.5,78.6,11.71,6.81,7.2,7.2
2026-05-12 04:55:00,30.6,78.6,9.44,7.41,7.83,7.83
2026-05-12 05:00:00,30.6,78.7,10.19,7.01,7.41,7.41
2026-05-12 05:05:00,30.6,78.6,10.47,6.69,7.07,7.07
2026-05-12 05:10:00,30.6,78.6,8.92,6.74,7.13,7.13
2026-05-12 05:15:00,30.6,78.6,10.19,6.32,6.68,6.68
2026-05-12 05:20:00,30.6,78.7,10.19,6.89,7.29,7.29
2026-05-12 05:25:00,30.6,78.7,9.98,6.8,7.19,7.19
2026-05-12 05:30:00,30.5,78.7,10.12,6.2,6.56,6.56
2026-05-12 05:35:00,30.5,78.8,10.61,6.1,6.45,6.45
2026-05-12 05:40:00,30.5,78.8,23.77,7.08,7.48,7.48
2026-05-12 05:45:00,30.6,78.7,12.71,6.44,6.81,6.81
2026-05-12 05:50:00,30.5,78.7,11.04,6.58,6.96,6.96
2026-05-12 05:55:00,30.5,78.6,11.71,7.45,7.88,7.88
2026-05-12 06:00:00,30.6,78.6,11.04,7.29,7.71,7.71
2026-05-12 06:05:00,30.6,78.4,15.05,7.23,7.65,7.65
2026-05-12 06:10:00,30.6,78.4,17.15,6.51,6.89,6.89
2026-05-12 06:15:00,30.6,78.3,13.93,7.06,7.46,7.46
2026-05-12 06:20:00,30.6,78.2,13.03,6.82,7.21,7.21
2026-05-12 06:25:00,30.6,78.3,14.44,5.91,6.25,6.25
2026-05-12 06:30:00,30.6,78.2,17.34,7.19,7.6,7.6
2026-05-12 06:35:00,30.6,78.2,16.31,6.79,7.18,7.18
2026-05-12 06:40:00,30.6,78.1,15.94,6.58,6.96,6.96
2026-05-12 06:45:00,30.5,78.1,15.05,6.99,7.39,7.39
2026-05-12 06:50:00,30.5,78.2,14.61,6.85,7.25,7.25
2026-05-12 06:55:00,30.5,78.1,14.96,7.23,7.65,7.65
2026-05-12 07:00:00,30.5,78.2,13.77,6.82,7.22,7.22
2026-05-12 07:05:00,30.5,78.0,25.66,6.51,6.88,6.88
2026-05-12 07:10:00,30.5,78.1,26.64,7.13,7.54,7.54
2026-05-12 07:15:00,30.6,78.1,27.77,6.94,7.34,7.34
2026-05-12 07:20:00,30.6,78.1,23.65,6.08,6.43,6.43
2026-05-12 07:25:00,30.5,78.2,23.08,7.88,8.34,8.34
2026-05-12 07:30:00,30.5,78.1,21.31,8.01,8.47,8.47
2026-05-12 07:35:00,30.5,78.1,20.77,7.51,7.95,7.95
2026-05-12 07:40:00,30.4,78.2,20.35,8.11,8.58,8.58
2026-05-12 07:45:00,30.5,78.3,20.03,8.1,8.57,8.57
